path,sha256,bytes
functions/lib/sheet-write-core.js,35fa2e415b0d30875fbb778c554c7e55995e373bc5a58f245cb652aeb59bee45,1839
functions/lib/sheet-write-core.js.map,49138d11b220dcfe6c6499c905c257ffe2d8eb8cd327ec85eec6f85584933037,1897
functions/lib/shift-import-types.js,f43295eeaf67188a666e1dcf9ae8e96a388c854272164f82e22a023f7a8cefa3,123
functions/lib/shift-import-types.js.map,40174e2276792a73e37ab373fd2a3ec5b6f6ed9d5d04fe00f7e370f9f6a3b8e5,128
functions/lib/shift-import.js,445edbd2a456d2182711fa7e081015a3283619c09d240a10c1a320b43f517008,20137
functions/lib/shift-import.js.map,3899cec272359434dc6b761a12f13c8c45ac3cc28c1f321ae32d74c25260efbb,19239
functions/lib/shift-parser.js,d0a0872752a28dbe252954671e8f479d8de66552e0f12436cd81f8a8e6b0f553,12478
functions/lib/shift-parser.js.map,019a33a08006e546fca10d196fc2c45180f7812706019a78436a6d8fb74c685d,12373
functions/lib/staff-identity.js,6ba0d866caa26f0282c786d81e4564c7823d3813ff856e781cdc60e67c9967fe,1201
functions/lib/staff-identity.js.map,c4991e4b3150686ec1d5d0cfe30016dec858d4bd11f6e1d236ab355cbac4e69d,1065
functions/lib/staff-import-types.js,bab9f461addf85abb8858d37478cfd19cfc7634fd34dfbb53188388c75244642,123
functions/lib/staff-import-types.js.map,04ccf861b2de2c540ddb4b9202cec5675c9bd63285de0cdad7f63abe0592c5da,128
functions/lib/staff-import.js,1172a7e0922af30e4be2a0e683e1ac977a26ec351d68532a422a22385a6b4cdf,20812
functions/lib/staff-import.js.map,dfc6b070791549b37ea091bb1de3cf900ed22ccc79d99125428e471de1e0628d,20102
functions/lib/staff-parser.js,6bc5dab38d8a62a3bb7c9f7703b48e227b6ff893be577b6715e018f531bdb7ee,8158
functions/lib/staff-parser.js.map,ac8b4028807b8f2bb063f066c8787a0f8222952f73967ef4b507c83665d0735e,8251
functions/lib/staff-tasks.js,015552bafc3b31a6960e57365e9b1fd760e0be559b156ff03023a0fd7b8225cf,2435
functions/lib/staff-tasks.js.map,2a6b0431dfb81af28a7f94315cc8d90678f1df849ceda412219142322323840b,2530
functions/lib/submission-files.js,627995c42bd3f0c80b672342b214a87a691dc4450562d60ec8423b1bf8c9858d,8341
functions/lib/submission-files.js.map,1decc49610631a5aa6d9ad448d8d6a0b7061305b47f9d22b06638d8a33848583,8926
functions/lib/submission-status.js,7b9958679f3e142e8fff85ee5961c6e36f8336e3cd6a63601070831330e52c12,4593
functions/lib/submission-status.js.map,ff6691a40af1011829e2a65f09d511e301ee1802c6f41ad85fb5c803ff19b749,4281
functions/lib/task-core.js,6dd3a1c5911dd97fea7b6bb89a64a0fa3aae8f0f970e76acd287234c3b0a7390,4775
functions/lib/task-core.js.map,cafa3a4aa70d02c09a2940799ef6d410d6a757c243f9ae6e71eedce418b9b0f3,4601
functions/lib/uploads.js,2d5038336e357027f1f6cf2fa49f0821c79be6858c09858ce6de3538ade06224,12619
functions/lib/uploads.js.map,040c11c988957ad98055a4ea0f7833c1c370926b2e00d6715125d1a6662297fd,11982
functions/lib/utils.js,9db2c06140ccc184269d75661594c8c88e225a75c3a4ae86047cee4125f10d3c,1973
functions/lib/utils.js.map,419988827d2ba502a35b3a59980c8e5bc5e3efa2315d91662de0e4468c067fe7,1602
functions/package.json,d8784420b07c016139732911e0e52efda6ad10b370c7ac3bc37a0959161c2b60,7634
functions/src/admin-operations-core.ts,a55740440190deb3f36eb45d84324a85bf30a1539957a4a1d6b8e58b7506b07a,3595
functions/src/admin-operations.ts,e33482253cdbcc214ea534cd8b88b5fffec228b98edc2c5c1507953b29d750bd,14394
functions/src/analytics-core.ts,b56bc73cd9ef7590ab563080a417ab72b2a9eeb564d15fb95585078ee1dcbcfd,12491
functions/src/analytics.ts,501410a6c64a35ba2534a6eda5c3323b7025189af09636126892bde330657c70,10761
functions/src/auth.ts,51d5a61a7327fde7b47fd597b37992a6b8d5250fe07415f61f7402b37868eddc,2829
functions/src/billing-core.ts,5f16ce2185888da40ebf5874b45da1ebd9d49bd75fe4cb2888e82867a5f466db,2950
functions/src/case-id.ts,7c03676a32947d8c7a81a8a5b7600c1870ccd2c41b036362bf3e8dd475422d87,1975
functions/src/devices.ts,41c7cf8b758e9b95952ef23ca0702225f6a9acddd20f32a139ab89b56fff3896,8312
functions/src/firebase.ts,baa6ee422be1af9fc4f656c9acdd9d30cef5172c47739845959a8e2feb215121,428
functions/src/first-write-gate-core.ts,df7864921b6059d647a18ae2783a5d394738a987b86e34aca5a59b90dae962de,2172
functions/src/gas-audit-core.ts,d7a929e3135cba4678547586b2bdc26bced1be12a0a569eda5691379a18e2304,6538
functions/src/gas-audit.ts,31dc37a3609dd4427eef3417067a6a0e9238c6c60b34a01587939ed18c0325f2,4635
functions/src/gas-patch-core.ts,54f6dcce8944e2595f7efa2476b4215ff8b333569ed353fd3784d4fce13219af,9545
functions/src/gas-patch.ts,64bbbed62fb73f3ec5ee57b1f404a0bc8099d809eddb2044f1731509a0c69147,3896
functions/src/gas-regression-core.ts,f6ffa5f9a3e2c3c1789aa8d7298665b99cbf4c26fa1eeca586e9cb88e455bcff,3031
functions/src/gas-remediation-core.ts,2d7acd28be50e1b42a9a41f83f767f94acb4381d8124cf43e5d8202062c0e7d3,3044
functions/src/gas-remediation.ts,978c009efcb7294e3d60055a4f80f775bf542b5e6aea928d3a433c621abb98c7,6006
functions/src/gas-secret-scan-core.ts,575200a29905586059a45d4df37ff314889d296abdaeb922fd2efdaf958ccbb9,5764
functions/src/index.ts,8829be58650ab76211de2b33fb6e7167bd648f206b22316e2beef1ef161e55c4,3025
functions/src/invoice-core.ts,c3a5840b6c81f0ff88a3ae6cb43c6aefc9f4e16466e62efefba94c356ca3ed71,1160
functions/src/job-management-core.ts,0e49f027b50caeac6b9e93f9e132dec0bcb2019ea83dd33994b1488449216c0a,6725
functions/src/job-management.ts,b9ac129dfec45bc571f32110b9c8c4a1de61866f6901f7f0a32d73559f86d7e8,25852
functions/src/jobs.ts,9ff32e7e9687b0981804b19b8feee40df03848bafb998ff6181917f6a60ab715,7098
functions/src/login-links.ts,9aaf12f829bedf853a026f62411fdae461fa1f33e79538eefbc58afb7656395f,15470
functions/src/mail-sender.ts,2babb99ca0991396e1744f756b16522706a3a9345f09da078994618c958db198,3029
functions/src/month-sheet-core.ts,7bfd68add8ffd736c9348ba9b51a07dd2ef236167d375ef91509e047a5d75191,6487
functions/src/month-sheet.ts,e6f33c1ee0f25402f8747085a979a7c72a7790e5beff056b9ff2f92713433140,21558
functions/src/netprint.ts,9108d64a8e94dab091094f4512bd10dfafc0d8347b05bde7821b469c01a9512d,5490
functions/src/notification-core.ts,c345f03893144b6ddf46f08468ff8bf2f7db34257ce696a658b15c17e954175c,3305
functions/src/notification-time.ts,e5d92241a28a36620af6a674c2e5c1cdb691f5446d78c68310e471e5e3220ec2,3351
functions/src/notifications.ts,c4a99f147cda491f6229ce34647b7aa6760a65619ee137df53a01195bc839063,9156
functions/src/pilot-rollout-core.ts,448737ce135f75d41a29608ab46218040fc751704d3a979ae5b1d67f78b810c6,1998
functions/src/precontact.ts,788e1f2c4f53e5a6251e576256098f6b08997ac07e980b51483550bdec1b2de2,2773
functions/src/push-tokens.ts,9637546048f5b416bace7456b02f7e9cc340438e9ff8f48d7c8c19c5003897e4,4327
functions/src/recovery-core.ts,d768f79da0eb8a45a57cd6e00ce8bca4c91228a0f372b6c49fc48dd5c4b8de3a,1747
functions/src/release-artifact-core.ts,7412a1228aa35ae6fe8fcc3fe4b856e032c9dbf210491cdb0c9cd8113d3cfed1,2581
functions/src/reminder-scheduler.ts,5e34ef942f455a4deffff710c7a619b24d9c22b650ffa60102f1fab2abaf45d6,10633
functions/src/resubmissions.ts,e48d6b57cacf18bc06b9d14ce15bc4ebcc6cd02650ce16f5dbfbb687161e76a2,5813
functions/src/safe-sheet-writes.ts,1b7bb7494d2ce5141ec6940ef792fbef488506edcb074a6356a52d2369807125,9846
functions/src/setup-wizard-core.ts,fcdd924f7ea721fbbcad0b900e09efbfc44d942c0b4aa5015cecc51f3cd5b162,9372
functions/src/setup-wizard.ts,ec67171c68ec47ea8b8b5a8f51b8f6f47d5a3214e48ce2fa4d22e8fa8e8d0b0a,13182
functions/src/sheet-reader.ts,9362b67e922d89661a26999c4cb44c5394a199635627b69e0de5057a9202dce0,5496
functions/src/sheet-row-creation-core.ts,91225e75337e2b01e1c6b312e85a22fceb4a19e4b8617c84e34e4e1ac4141f41,6725
functions/src/sheet-row-creation.ts,86d4201ae63648914ce3e6c96398842271f6819dda2c335796823edd6ded1689,39257
functions/src/sheet-sync.ts,d3e8da8434faef3260532736ec3a5688094002cc7307f4cafb258a0148ade16d,3534
functions/src/sheet-write-core.ts,b2cd7aac8e4ea5cbaf75ac2cd1a8aa1aee2d25a0d41dbc849d04aea64265582d,1720
functions/src/shift-import-types.ts,d4faad843309280bca4da8373805156e2e504a814a981c92ade9b34af0dd742f,3068
functions/src/shift-import.ts,c493189276de81a9eae5148780200ae311a9746f6f15d9f2a7b2298af63f452d,19357
functions/src/shift-parser.ts,f3c9c9af212b71f7b40c8a923a2dceb4ee8dc631afdc94422ccf8b427887ab19,11897
functions/src/staff-identity.ts,b23d24d8a0d3db9137bdb2cf00050361b155f171c9bcc4351511f588eb834b79,932
functions/src/staff-import-types.ts,f12055100a88a603cff06737150551d1edbe768ad03ca3382f2bf084597e33dc,2076
functions/src/staff-import.ts,5ed73c9868778a9f1f6495b6516b4c642fbb4069274dec31418290bda7fefc98,20083
functions/src/staff-parser.ts,456bce26dfebb6b6f410121d2fb76369b1fe7c74f5796ab67f12ed261163920e,8165
functions/src/staff-tasks.ts,7d6f0ac311999ee0f197e41914a4bf220369c47aa8c49cfd9eb9504c2f6b04d3,2163
functions/src/submission-files.ts,0702f3485e5fc5c75f6413f9f845671efabc2e60678b5ed985e410d2232b96de,7554
functions/src/submission-status.ts,d69727def97b3a8f64b414a74c1e3c6b6b4cf8d12b19d87515589940b9a12536,4546
functions/src/task-core.ts,5728a5575b887948ba059e41e19b10a3874faa47ffc23a6679bd4a12a8e3aba6,5613
functions/src/tenant-backup-core.ts,de35cf965be47122da0dc6b9aaef754e6c7ac38e9668b3d2f0bff324c6aa1bf8,632
functions/src/tenant-branding-core.ts,58c4f44c4e51834d3f3a45b782f75e3d7a14e2bc1d602a50cd5017305cdc6cb9,1066
functions/src/tenant-core.ts,0e8d370fd75a235dc09c413c160948856406bca1e4bd8642d0baabd838eb303f,2499
functions/src/tenant-isolation-core.ts,72e503b28c575b6f75336da5afbaef88000fbb670e34f4bb31b4a946ed98a97c,1097
functions/src/uploads.ts,d494e98360487223c51c4798189b52f78f56ca533cda72822b4b0037f19144c7,11339
functions/src/utils.ts,c67183bf9d7d274e24a2261a6686824f3a57de7b0efa540d7d67d504190bd9f2,1753
functions/src/webhook-core.ts,f21535df4120cf08c647c93984dd3071cd6cc6b6fe34581d615a3569b7b4d448,1078
functions/test/admin-operations-core.test.ts,2d4b10071346fbc97abe421de94072645ec58f9b93db7e2780243b62ebe08c60,1643
functions/test/analytics-core.test.ts,186d769f047190ae01ef37752c17ff4be02e6904bf0916915553fff30cdc8ca6,3278
functions/test/billing-core.test.ts,157eba7391efb987f079e3f15c0653925f58fe12c2ec50bc49b14e3d39b047fb,881
functions/test/first-write-gate-core.test.ts,b1203e10a9ff44e423d9914fc602462a9ef8ffef1184d1f7e7ece7417bbc7b66,1241
functions/test/gas-audit-core.test.ts,86e7392f07a73423babefe0738eadd3c7447bfd8f031e0781101c029b6e7d332,1181
functions/test/gas-patch-core.test.ts,b4c7c2e258deb0d1dc2b000d9d3e7002d8f45facc919044947d5d4b39ddd1cf0,1032
functions/test/gas-regression-core.test.ts,103ee3fc52683e0b424948820e00efd70db3499ebad354987daeedcf3ace9d05,689
functions/test/gas-remediation-core.test.ts,ed3c2b009d3578ba610dbcd608cd7ae4a0ef791b79b6f595a19210e46fc8cc80,1456
functions/test/gas-secret-scan-core.test.ts,5da85dd6edc7c57696fc13cb70ebeffcbabe65b8c8792dd9d178c84c72a64a3d,838
functions/test/invoice-core.test.ts,6fcd2ee317ba5ce7d05a9b7547d3603726ec850880b47618004f034a87ee849a,562
functions/test/job-management-core.test.ts,967e3009b210290508dad5763e00596daf61d37c4f6b6b490f6de9695c36e093,2104
functions/test/month-sheet-core.test.ts,8cf6c42e996d4a79cdbcc5bf6f7534c4edceb9f1e658dd40c336c13888185b68,1654
functions/test/notification-time.test.ts,8305f676de6f0a2637ecd3f43165215f024cccb103b983aa041dd71c4f645dbe,1832
functions/test/pilot-rollout-core.test.ts,8a07df3466d0c8719ad88d9806c70acf6602a82ef02ed073b250d8be178a3ad2,435
functions/test/recovery-core.test.ts,399691d718891dede5e812767b45aea24d7029407fd97acd5bbbdf8e5c4083ef,550
functions/test/release-artifact-core.test.ts,ddb0895a3f5b4a13361f73636d9cdeb96548f10e1f2fd7bad64434f6317cba9e,1110
functions/test/setup-wizard-core.test.ts,0ed2a91a1b53d3d62de6deb012bfb5811316341f7951992469164972e0f02975,2208
functions/test/sheet-row-creation-core.test.ts,93294747e81c6048e7da9524a94f57d9acae46d7026d23ffa9556f2134ef7b5e,2521
functions/test/sheet-write-core.test.ts,57532c7540dcebc15c087212b570b94acc5721b3679d97b87b7863b05421a7bc,765
functions/test/shift-import-core.test.ts,5261429fb820854e5dbccd6258af0d39b4b9cbbe84605eca03af4d2a677a2f40,3093
functions/test/staff-import-core.test.ts,fe795a51bb6b9e7be1ead9587c7c834dd5585289f53ea536d5e87f84e25e6852,3136
functions/test/task-core.test.ts,4404e02f0d8dff2017e51c804aef3743473766e25dd80dbaaeaccb773a81438e,1264
functions/test/tenant-backup-core.test.ts,bd578447b6abfd29851e69573a75b9bd767cc27f6c6e21d54950ffbc124431c2,365
functions/test/tenant-branding-core.test.ts,b4cd0fe3d2391b6d71b7b779fa5c4ba2aa2e1db6db48aea66519e14334ffddb8,400
functions/test/tenant-core.test.ts,70f4ce6ab04f3b485f498bba8370c32f46007c7ccd2df47e473ddffadbe05dc1,660
functions/test/tenant-isolation-core.test.ts,d5e1a69c910c2979554d812f6fe2c0c3e6a358b10ca4224e795c48643a2b9264,556
functions/test/webhook-core.test.ts,9ba27bc913809e03df8286e424ac3967fbcff9cc7c8e8956364ce6e993e1c06e,584
functions/tsconfig.billing-core-test.json,b4bfd9a6a1dda2adbf74e5df557178d78436323aa451766d737a7c737749546a,210
functions/tsconfig.first-write-gate-test.json,36b1294956490e5aa6b9ffde3faff551be07131c8b995faca0daedfbc46e79ea,232
functions/tsconfig.gas-audit-test.json,63bb8e9df05b186375f5ef3f5731d973b44460824ee18b04162417df6fe9909c,211
functions/tsconfig.gas-patch-test.json,68cba9b663d9ba1b11d01aefcfd7b01fc8d4a77a8dbcbbc8ee082f273fc27fff,211
functions/tsconfig.gas-regression-test.json,6712f71331c2a5811e1be325a133839213ac3de68b5991c6ebd8af02c4a1a185,226
functions/tsconfig.gas-remediation-test.json,5b5d56ce710283e97e44b1197adfe67770235f9ac1aad9ee35067f55dbbc705d,229
functions/tsconfig.gas-secret-scan-test.json,f5f41f7039bfd27ce7ac8b31309b1e89ae8486ab924c19337d1411b1ac9f2533,229
functions/tsconfig.invoice-core-test.json,e57f5a520db9622b2648be0ef366526630ce65618ff1aacf24b7963eabf66b16,210
functions/tsconfig.json,0b79e3224dfd3c35a5947a14c60e7deba14214d46b1a9f9f2f8ce2de79c813d7,408
functions/tsconfig.pilot-rollout-test.json,fb392ce241382ecc942a0d5a1c505b56ed072d9b03d8acc3e6fe9f166e06b890,223
functions/tsconfig.recovery-test.json,0ffbae938441c1693f71368a22e44fcefe344afc2c1d14836fb4796bdec61f53,208
functions/tsconfig.release-artifact-test.json,f9d22c43b3664ac2684687ad3ca9be96f4be70288980dc633888f2cdba0d103b,232
functions/tsconfig.tenant-backup-test.json,0cae355965ed1bb4e2e0617343d47786a531d6370e90100fe1d02b4983b8e2a7,223
functions/tsconfig.tenant-branding-test.json,c7b9a636bf444335205af9ac0f69bab134ffb4a758d1ec09ed0922a094cbec36,229
functions/tsconfig.tenant-core-test.json,126bed58e373e1f149b61ec0cd7e7d11ca0e983f385bbeaa11ec3c6b2f6ef0d4,207
functions/tsconfig.tenant-isolation-test.json,49561425e5e7d4caa3e407f75dcbe8b45d42c50dc26846993ce2808c0a03bed3,232
functions/tsconfig.v13-tests.json,555c9716483fd62c3943d6aa12c309b34d30d3510647b982a2f922042a1d6aac,225
functions/tsconfig.v14-tests.json,555c9716483fd62c3943d6aa12c309b34d30d3510647b982a2f922042a1d6aac,225
functions/tsconfig.v15-tests.json,555c9716483fd62c3943d6aa12c309b34d30d3510647b982a2f922042a1d6aac,225
functions/tsconfig.v16-tests.json,555c9716483fd62c3943d6aa12c309b34d30d3510647b982a2f922042a1d6aac,225
functions/tsconfig.v17-tests.json,555c9716483fd62c3943d6aa12c309b34d30d3510647b982a2f922042a1d6aac,225
functions/tsconfig.v18-tests.json,555c9716483fd62c3943d6aa12c309b34d30d3510647b982a2f922042a1d6aac,225
functions/tsconfig.webhook-core-test.json,75f6e05a57f36af996f52528db841a08dda7c268e09fd9125075dfb99ecb1229,210
package-lock.json,bf12d515742caff07bd760418333092ca131344abaede6c1906774495267bde3,409310
package.json,6696eeeba4071df6fc121c7b587242316fa43c1b34c52c088dfa9c412db8cdff,745
scripts/seed-emulator.mjs,6e04435fa20ed017f10120587d001b0df5a385ad0c5a49687fa1e62375920ddd,1737
scripts/verify-case-id.mjs,0b1603df854c866c133df9d5c27a541d2008c9afdfaeaad029a0d346ff48d52e,1227
storage.rules,b6704ae434d4b67835b3462ee2bb179059a040ac5d123553a05cc390d656033e,759
